ProductID,ProductName,Category,Price,Rating,NumReviews,StockQuantity,Discount,Sales,DateAdded,City,Stock In Vast or Limited Quantity,,,,ROUND,SQRT,MINIMUM,MAXIMUM,SUM,MEDIAN,RANK,LEFT,RIGHT,LENGTH,MID
841,Thongs,Underwear,496.7,4.5,3235,160,0.3,1831,3/15/2024,Pittsburgh,TRUE,,,,497,56.8770604,,,,,645,Thon,ongs,10,ttsbur
842,Thongs,Underwear,425.61,3.7,4957,274,0.1,1274,08-07-2023,Raleigh,TRUE,,,,426,70.40596566,,,,,991,Thon,ongs,7,leigh
843,Thongs,Underwear,165.84,4.7,1927,529,0.46,4,12/13/2023,Charleston,TRUE,,,,166,43.89760814,,,,,381,Thon,ongs,10,arlest
844,Boxers,Underwear,165.52,1.9,2663,890,0.05,1278,3/28/2024,Reno,FALSE,,,,166,51.60426339,,,,,537,Boxe,xers,4,no
845,Briefs,Underwear,17.85,4.9,2636,484,0.3,1281,02-06-2024,Bronx,FALSE,,,,18,51.34199061,,,,,532,Brie,iefs,5,onx
846,Boxers,Underwear,203.1,4.4,253,187,0.4,782,06-07-2024,Columbia,FALSE,,,,203,15.90597372,,,,,54,Boxe,xers,8,lumbia
847,Panties,Underwear,450.63,3.5,654,361,0.24,1798,05-03-2024,Akron,FALSE,,,,451,25.57342371,,,,,133,Pant,ties,5,ron
848,Thongs,Underwear,341.44,2.2,3823,739,0.38,576,06-01-2024,Oklahoma City,FALSE,,,,341,61.83041323,,,,,760,Thon,ongs,13,lahoma
849,Thongs,Underwear,312.14,1.2,1244,852,0.23,236,11-06-2023,Atlanta,FALSE,,,,312,35.27038418,,,,,260,Thon,ongs,7,lanta
850,Panties,Underwear,112.46,1.5,989,188,0.49,615,07-12-2023,McAllen,FALSE,,,,112,31.44837039,,,,,210,Pant,ties,7,Allen
851,Panties,Underwear,20.29,1.1,4452,255,0.44,1755,06-03-2024,Cleveland,FALSE,,,,20,66.72330927,,,,,882,Pant,ties,9,evelan
852,Thongs,Underwear,207.49,3.5,4379,311,0.06,481,10/30/2023,Spokane,FALSE,,,,207,66.17401303,,,,,867,Thon,ongs,7,okane
853,Boxers,Underwear,228.18,3,569,589,0.05,421,7/24/2023,Columbia,FALSE,,,,228,23.85372088,,,,,114,Boxe,xers,8,lumbia
854,Boxers,Underwear,172.76,3.8,1223,100,0.46,1609,12/24/2023,Denver,FALSE,,,,173,34.9714169,,,,,256,Boxe,xers,6,nver
855,Boxers,Underwear,125.44,2.2,220,594,0.12,521,06-08-2024,Indianapolis,FALSE,,,,125,14.83239697,,,,,46,Boxe,xers,12,dianap
856,Panties,Underwear,324.96,3.9,4310,971,0.12,100,06-03-2024,Charleston,TRUE,,,,325,65.65059025,,,,,857,Pant,ties,10,arlest
857,Boxers,Underwear,426.75,4,3134,632,0.16,104,9/26/2023,Birmingham,TRUE,,,,427,55.98214001,,,,,619,Boxe,xers,10,rmingh
858,Boxers,Underwear,308.02,2.8,3099,681,0.46,1651,04-04-2024,Columbia,TRUE,,,,308,55.66866264,,,,,617,Boxe,xers,8,lumbia
859,Briefs,Underwear,242.41,1.7,2415,250,0.03,1954,12/21/2023,Cape Coral,TRUE,,,,242,49.1426495,,,,,485,Brie,iefs,10,pe Cor
860,Briefs,Underwear,340.28,1.1,918,149,0.04,58,7/24/2023,San Francisco,TRUE,,,,340,30.29851482,,,,,188,Brie,iefs,13,n Fran
861,Panties,Underwear,135.64,4.7,3815,246,0.4,1262,12/27/2023,Tucson,TRUE,,,,136,61.76568627,,,,,758,Pant,ties,6,cson
862,Thongs,Underwear,216.16,3,3799,688,0.36,1103,12-10-2023,Oklahoma City,TRUE,,,,216,61.63602842,,,,,751,Thon,ongs,13,lahoma
863,Panties,Underwear,361.51,2.8,4573,925,0.48,1237,07-06-2023,Washington,TRUE,,,,362,67.62396025,,,,,912,Pant,ties,10,shingt
864,Briefs,Underwear,432.85,2.9,587,310,0.02,707,6/27/2023,Baltimore,TRUE,,,,433,24.22808288,,,,,120,Brie,iefs,9,ltimor
865,Thongs,Underwear,109.96,4.3,4020,83,0.03,667,5/27/2024,Grand Rapids,TRUE,,,,110,63.40346994,,,,,799,Thon,ongs,12,and Ra
866,Boxers,Underwear,206.83,3,2084,332,0.33,44,11/19/2023,Brooklyn,TRUE,,,,207,45.65084884,,,,,417,Boxe,xers,8,ooklyn
867,Briefs,Underwear,261.46,3.9,18,364,0.1,1784,2/16/2024,Provo,TRUE,,,,261,4.242640687,,,,,7,Brie,iefs,5,ovo
868,Thongs,Underwear,194.17,4.3,4150,777,0.23,1320,10/25/2023,Provo,FALSE,,,,194,64.42049363,,,,,823,Thon,ongs,5,ovo
869,Boxers,Underwear,230.62,2,1467,127,0.03,391,12-02-2023,Bonita Springs,FALSE,,,,231,38.301436,,,,,310,Boxe,xers,14,nita S
870,Thongs,Underwear,481.09,3.5,4144,776,0.02,1081,12-10-2023,Oakland,FALSE,,,,481,64.37390776,,,,,822,Thon,ongs,7,kland
871,Briefs,Underwear,239.18,3.4,2194,483,0.28,1676,7/14/2023,Rochester,FALSE,,,,239,46.84015371,,,,,437,Brie,iefs,9,cheste
872,Thongs,Underwear,447.72,2.7,4016,803,0.24,1289,03-09-2024,Columbia,FALSE,,,,448,63.37191807,,,,,798,Thon,ongs,8,lumbia
873,Briefs,Underwear,455.34,4.1,2266,532,0.47,79,08-05-2023,Salt Lake City,FALSE,,,,455,47.60252094,,,,,452,Brie,iefs,14,lt Lak
874,Briefs,Underwear,259.39,2.8,693,24,0.48,631,09-09-2023,Memphis,FALSE,,,,259,26.32489316,,,,,147,Brie,iefs,7,mphis
875,Briefs,Underwear,168.92,4.8,4114,383,0.35,236,09-09-2023,Birmingham,FALSE,,,,169,64.14047084,,,,,813,Brie,iefs,10,rmingh
876,Panties,Underwear,50.46,1.6,4734,236,0.26,54,12/23/2023,Birmingham,FALSE,,,,50,68.80406965,,,,,951,Pant,ties,10,rmingh
877,Boxers,Underwear,436.14,2.9,372,972,0.17,200,07-11-2023,Tampa,FALSE,,,,436,19.28730152,,,,,75,Boxe,xers,5,mpa
878,Boxers,Underwear,407.23,4.8,3189,702,0.31,314,09-10-2023,Washington,FALSE,,,,407,56.47123161,,,,,633,Boxe,xers,10,shingt
879,Boxers,Underwear,16.96,2,574,573,0.35,1552,7/23/2023,Phoenix,FALSE,,,,17,23.9582971,,,,,116,Boxe,xers,7,oenix
880,Panties,Underwear,434.92,4.8,1104,550,0.2,428,11/28/2023,San Juan,TRUE,,,,435,33.22649545,,,,,230,Pant,ties,8,n Juan
881,Oil Filter,Motor vehicle parts,254.18,3.4,1992,195,0.27,13,7/23/2023,Allentown,TRUE,,,,254,44.63182721,,,,,391,Oil ,lter,9,lentow
882,Oil Filter,Motor vehicle parts,54.37,3.7,528,797,0.39,1634,09-07-2023,Raleigh,TRUE,,,,54,22.97825059,,,,,105,Oil ,lter,7,leigh
883,Brake Pads,Motor vehicle parts,448.91,1.1,3336,270,0.02,1723,11-11-2023,Pittsburgh,TRUE,,,,449,57.75811631,,,,,659,Brak,Pads,10,ttsbur
884,Spark Plugs,Motor vehicle parts,177.61,4.2,3392,724,0.11,640,06-02-2024,Long Beach,TRUE,,,,178,58.24087911,,,,,673,Spar,lugs,10,ng Bea
885,Spark Plugs,Motor vehicle parts,80.34,1.7,4198,891,0.26,1903,5/16/2024,Dayton,TRUE,,,,80,64.79197481,,,,,830,Spar,lugs,6,yton
886,Car Battery,Motor vehicle parts,433.08,1.6,988,81,0.43,821,10-02-2023,Denton,TRUE,,,,433,31.43246729,,,,,209,Car ,tery,6,nton
887,Oil Filter,Motor vehicle parts,192.3,1.4,2440,712,0.12,1278,12/16/2023,Louisville,TRUE,,,,192,49.39635614,,,,,495,Oil ,lter,10,uisvil
888,Spark Plugs,Motor vehicle parts,279.67,3.1,2205,3,0.42,959,11/21/2023,Fresno,TRUE,,,,280,46.95742753,,,,,441,Spar,lugs,6,esno
889,Oil Filter,Motor vehicle parts,267.79,3.8,3350,815,0.37,677,08-06-2023,Virginia Beach,TRUE,,,,268,57.87918451,,,,,663,Oil ,lter,14,rginia
890,Car Battery,Motor vehicle parts,412.66,1.6,1158,696,0.02,617,1/31/2024,Fresno,FALSE,,,,413,34.02939905,,,,,243,Car ,tery,6,esno
891,Car Battery,Motor vehicle parts,104.21,2.2,4681,462,0.29,121,5/26/2024,Concord,FALSE,,,,104,68.41783393,,,,,943,Car ,tery,7,ncord
892,Car Battery,Motor vehicle parts,208.5,1,2042,502,0.25,1697,11/27/2023,Philadelphia,FALSE,,,,209,45.18849411,,,,,404,Car ,tery,12,iladel
893,Oil Filter,Motor vehicle parts,302.11,4,417,555,0.34,325,12/17/2023,Bridgeport,FALSE,,,,302,20.42057786,,,,,86,Oil ,lter,10,idgepo
894,Brake Pads,Motor vehicle parts,235.56,1.9,2261,853,0.48,1602,7/16/2023,San Jose,FALSE,,,,236,47.54997371,,,,,451,Brak,Pads,8,n Jose
895,Brake Pads,Motor vehicle parts,180.43,3.5,3905,3,0.04,599,5/26/2024,Mesa,FALSE,,,,180,62.4899992,,,,,772,Brak,Pads,4,sa
896,Car Battery,Motor vehicle parts,114.64,2.6,1993,904,0.11,722,09-09-2023,New Haven,FALSE,,,,115,44.64302857,,,,,392,Car ,tery,9,w Have
897,Car Battery,Motor vehicle parts,434.45,4.5,4354,323,0.12,1191,12/19/2023,Bronx,FALSE,,,,434,65.98484675,,,,,864,Car ,tery,5,onx
898,Oil Filter,Motor vehicle parts,185.74,2.1,4568,295,0.05,813,7/14/2023,Las Vegas,FALSE,,,,186,67.58698099,,,,,910,Oil ,lter,9,s Vega
899,Brake Pads,Motor vehicle parts,186.24,3.7,1767,240,0.03,769,10-07-2023,Hartford,FALSE,,,,186,42.03569911,,,,,359,Brak,Pads,8,rtford
900,Brake Pads,Motor vehicle parts,210.5,2.3,4266,473,0.22,1130,7/25/2023,Dayton,FALSE,,,,211,65.31462317,,,,,844,Brak,Pads,6,yton
901,Spark Plugs,Motor vehicle parts,409.89,4.9,3686,550,0.03,1848,12/14/2023,El Paso,FALSE,,,,410,60.71243695,,,,,729,Spar,lugs,7, Paso
902,Brake Pads,Motor vehicle parts,308.74,4.7,3957,335,0.28,1570,9/27/2023,Hartford,TRUE,,,,309,62.90468981,,,,,779,Brak,Pads,8,rtford
903,Car Battery,Motor vehicle parts,173.55,3.3,2886,116,0.28,1897,2/17/2024,Rochester,TRUE,,,,174,53.72150407,,,,,577,Car ,tery,9,cheste
904,Oil Filter,Motor vehicle parts,227.87,1.1,4934,65,0.46,446,5/23/2024,Bonita Springs,TRUE,,,,228,70.24243732,,,,,989,Oil ,lter,14,nita S
905,Brake Pads,Motor vehicle parts,35.83,2.8,2758,550,0.46,394,7/22/2023,New York,TRUE,,,,36,52.51666402,,,,,557,Brak,Pads,8,w York
906,Brake Pads,Motor vehicle parts,159.02,3.5,1189,641,0.45,1875,3/15/2024,San Francisco,TRUE,,,,159,34.4818793,,,,,249,Brak,Pads,13,n Fran
907,Spark Plugs,Motor vehicle parts,325.51,4.3,3748,48,0.32,1813,2/19/2024,San Jose,TRUE,,,,326,61.22091146,,,,,742,Spar,lugs,8,n Jose
908,Spark Plugs,Motor vehicle parts,133.39,4.3,1397,372,0.43,1778,7/28/2023,Queens,TRUE,,,,133,37.37646318,,,,,297,Spar,lugs,6,eens
909,Oil Filter,Motor vehicle parts,139.91,2.7,81,86,0.08,821,6/20/2023,Providence,FALSE,,,,140,9,,,,,21,Oil ,lter,10,oviden
910,Spark Plugs,Motor vehicle parts,249.39,3.1,1932,680,0.13,1860,03-12-2024,Tulsa,FALSE,,,,249,43.95452195,,,,,384,Spar,lugs,5,lsa
911,Brake Pads,Motor vehicle parts,73.25,4,3933,313,0.31,1945,02-05-2024,Buffalo,FALSE,,,,73,62.71363488,,,,,777,Brak,Pads,7,ffalo
912,Spark Plugs,Motor vehicle parts,76.47,2,2597,452,0.47,737,4/20/2024,Harrisburg,FALSE,,,,76,50.96076922,,,,,525,Spar,lugs,10,rrisbu
913,Spark Plugs,Motor vehicle parts,232.42,3,1928,575,0.14,636,12/16/2023,Springfield,FALSE,,,,232,43.9089968,,,,,382,Spar,lugs,11,ringfi
914,Spark Plugs,Motor vehicle parts,498.86,2.1,4124,371,0.33,1893,11/22/2023,Salt Lake City,TRUE,,,,499,64.21837743,,,,,816,Spar,lugs,14,lt Lak
915,Spark Plugs,Motor vehicle parts,119.27,2.6,1125,45,0.01,1187,2/22/2024,Houston,TRUE,,,,119,33.54101966,,,,,234,Spar,lugs,7,uston
916,Oil Filter,Motor vehicle parts,440.87,3.1,3362,670,0.13,896,09-05-2023,Kansas City,TRUE,,,,441,57.98275606,,,,,665,Oil ,lter,11,nsas C
917,Spark Plugs,Motor vehicle parts,225.17,1.2,1074,897,0.41,491,04-04-2024,Raleigh,TRUE,,,,225,32.77193922,,,,,227,Spar,lugs,7,leigh
918,Brake Pads,Motor vehicle parts,219.18,2.9,4284,414,0.32,1099,12/31/2023,Charlotte,TRUE,,,,219,65.45227269,,,,,851,Brak,Pads,9,arlott
919,Oil Filter,Motor vehicle parts,466.42,2.4,3055,688,0.49,1412,11-07-2023,Harrisburg,TRUE,,,,466,55.27205442,,,,,603,Oil ,lter,10,rrisbu
920,Brake Pads,Motor vehicle parts,377.28,3.8,2302,235,0.03,1284,10-02-2023,San Diego,TRUE,,,,377,47.97916214,,,,,460,Brak,Pads,9,n Dieg
921,Charger,Mobile phone accessories,331.2,1.2,258,947,0.36,524,11/17/2023,Provo,TRUE,,,,331,16.0623784,,,,,56,Char,rger,5,ovo
922,Charger,Mobile phone accessories,252.05,4.5,2202,677,0.25,1853,6/20/2023,Sacramento,TRUE,,,,252,46.92547283,,,,,440,Char,rger,10,cramen
923,Screen Protector,Mobile phone accessories,469.45,2.4,4724,198,0.1,532,11/25/2023,Phoenix,FALSE,,,,469,68.73136111,,,,,946,Scre,ctor,7,oenix
924,Charger,Mobile phone accessories,319.21,1.1,4343,787,0.26,1325,05-12-2024,St. Louis,FALSE,,,,319,65.90144156,,,,,862,Char,rger,9,. Loui
925,Screen Protector,Mobile phone accessories,177.77,3.2,3342,605,0.38,1820,3/24/2024,Oklahoma City,FALSE,,,,178,57.81003373,,,,,660,Scre,ctor,13,lahoma
926,Earbuds,Mobile phone accessories,102.23,1.7,838,406,0.2,1116,07-12-2023,St. Louis,FALSE,,,,102,28.94822965,,,,,166,Earb,buds,9,. Loui
927,Screen Protector,Mobile phone accessories,34.01,3.3,4468,224,0.27,1272,3/13/2024,New York,FALSE,,,,34,66.84309987,,,,,886,Scre,ctor,8,w York
928,Earbuds,Mobile phone accessories,483.61,2.8,1840,938,0.42,839,11-10-2023,Richmond,FALSE,,,,484,42.89522118,,,,,367,Earb,buds,8,chmond
929,Phone Case,Mobile phone accessories,340.86,1.8,4771,872,0.06,1837,7/26/2023,Provo,FALSE,,,,341,69.07242576,,,,,958,Phon,Case,5,ovo
930,Phone Case,Mobile phone accessories,382.03,3.5,3497,947,0.17,1148,04-06-2024,Portland,FALSE,,,,382,59.13543777,,,,,697,Phon,Case,8,rtland
931,Screen Protector,Mobile phone accessories,293.59,3.5,1601,825,0.35,1622,06-10-2024,Pittsburgh,FALSE,,,,294,40.01249805,,,,,333,Scre,ctor,10,ttsbur
932,Earbuds,Mobile phone accessories,339.69,3,4631,367,0.15,1984,11/16/2023,Concord,FALSE,,,,340,68.05145112,,,,,925,Earb,buds,7,ncord
933,Charger,Mobile phone accessories,479.41,1.1,3549,104,0.08,45,08-06-2023,Fort Worth,FALSE,,,,479,59.57348403,,,,,706,Char,rger,10,rt Wor
934,Charger,Mobile phone accessories,116.69,3.5,1836,921,0.24,535,05-08-2024,Manhattan,FALSE,,,,117,42.84857057,,,,,366,Char,rger,9,nhatta
935,Earbuds,Mobile phone accessories,255.3,4.6,2063,570,0.32,1973,11/18/2023,Boise,TRUE,,,,255,45.4202598,,,,,413,Earb,buds,5,ise
936,Earbuds,Mobile phone accessories,291.23,2.4,2752,846,0.25,1603,8/18/2023,Little Rock,TRUE,,,,291,52.45950819,,,,,554,Earb,buds,11,ttle R
937,Phone Case,Mobile phone accessories,208.68,4.9,1505,102,0.45,177,11-10-2023,Bronx,TRUE,,,,209,38.79432948,,,,,316,Phon,Case,5,onx
938,Charger,Mobile phone accessories,133.64,4.7,2096,537,0.1,175,3/25/2024,St. Louis,TRUE,,,,134,45.78209257,,,,,418,Char,rger,9,. Loui
939,Screen Protector,Mobile phone accessories,454.42,1.7,1667,275,0.23,675,8/29/2023,San Diego,TRUE,,,,454,40.82891133,,,,,342,Scre,ctor,9,n Dieg
940,Earbuds,Mobile phone accessories,265.23,2.9,546,111,0.41,35,11-08-2023,New York,TRUE,,,,265,23.36664289,,,,,111,Earb,buds,8,w York
941,Earbuds,Mobile phone accessories,217.24,4.2,4402,533,0.23,1132,6/21/2023,Kansas City,TRUE,,,,217,66.34756966,,,,,872,Earb,buds,11,nsas C
942,Phone Case,Mobile phone accessories,277.04,1.3,2739,180,0.08,1487,12/26/2023,Denver,TRUE,,,,277,52.33545643,,,,,552,Phon,Case,6,nver
943,Screen Protector,Mobile phone accessories,273.27,3.7,2431,811,0.31,38,09-01-2023,Louisville,TRUE,,,,273,49.30517214,,,,,492,Scre,ctor,10,uisvil
944,Screen Protector,Mobile phone accessories,94.38,2.7,4766,242,0.42,1997,4/24/2024,Bonita Springs,TRUE,,,,94,69.03622238,,,,,957,Scre,ctor,14,nita S
945,Phone Case,Mobile phone accessories,99.88,1,4025,870,0.07,946,06-10-2024,Miami,TRUE,,,,100,63.4428877,,,,,800,Phon,Case,5,ami
946,Charger,Mobile phone accessories,119.57,4.4,3665,655,0.22,540,9/16/2023,Dallas,TRUE,,,,120,60.53924347,,,,,726,Char,rger,6,llas
947,Charger,Mobile phone accessories,48.37,3.3,505,105,0.22,1194,07-11-2023,Tucson,FALSE,,,,48,22.47220505,,,,,100,Char,rger,6,cson
948,Phone Case,Mobile phone accessories,438.62,3.9,4067,99,0.44,1597,12-10-2023,Manhattan,FALSE,,,,439,63.77303505,,,,,805,Phon,Case,9,nhatta
949,Phone Case,Mobile phone accessories,320.26,3.9,4727,681,0.01,1884,9/26/2023,Oakland,FALSE,,,,320,68.75318174,,,,,947,Phon,Case,7,kland
950,Screen Protector,Mobile phone accessories,234.29,1.4,3302,719,0.47,1922,2/19/2024,Houston,FALSE,,,,234,57.46303159,,,,,653,Scre,ctor,7,uston
951,Screen Protector,Mobile phone accessories,95.24,1.2,4969,721,0.46,1555,4/15/2024,Virginia Beach,FALSE,,,,95,70.49113419,,,,,994,Scre,ctor,14,rginia
952,Earbuds,Mobile phone accessories,499.68,1.8,886,461,0.34,1075,8/24/2023,Tampa,FALSE,,,,500,29.76575213,,,,,179,Earb,buds,5,mpa
953,Earbuds,Mobile phone accessories,256.41,4.2,926,556,0.48,1055,8/28/2023,Madison,FALSE,,,,256,30.43024811,,,,,191,Earb,buds,7,dison
954,Screen Protector,Mobile phone accessories,265.65,1.9,1052,642,0.1,252,8/31/2023,Fresno,FALSE,,,,266,32.43454948,,,,,222,Scre,ctor,6,esno
955,Phone Case,Mobile phone accessories,177.69,4.9,4525,579,0.21,1164,10/25/2023,Atlanta,FALSE,,,,178,67.26812024,,,,,898,Phon,Case,7,lanta
956,Earbuds,Mobile phone accessories,77.49,1.2,1468,757,0.03,575,05-12-2024,Provo,FALSE,,,,77,38.31448812,,,,,311,Earb,buds,5,ovo
957,Earbuds,Mobile phone accessories,395.39,2,1645,580,0.22,811,7/18/2023,Mesa,FALSE,,,,395,40.55859958,,,,,339,Earb,buds,4,sa
958,Earbuds,Mobile phone accessories,492.03,2.4,3142,766,0.18,1590,7/25/2023,Boston,FALSE,,,,492,56.05354583,,,,,623,Earb,buds,6,ston
959,Phone Case,Mobile phone accessories,26.86,3.5,810,187,0.3,809,11/21/2023,Concord,FALSE,,,,27,28.46049894,,,,,163,Phon,Case,7,ncord
960,Phone Case,Mobile phone accessories,360.33,2,2705,596,0.31,947,4/27/2024,Orlando,FALSE,,,,360,52.0096145,,,,,543,Phon,Case,7,lando
961,Throw Blanket,Blankets,438.03,1.9,3697,490,0.37,891,5/13/2024,Bakersfield,FALSE,,,,438,60.80296045,,,,,731,Thro,nket,11,kersfi
962,Throw Blanket,Blankets,442.17,4.8,4376,274,0.2,718,7/20/2023,Raleigh,FALSE,,,,442,66.15134163,,,,,866,Thro,nket,7,leigh
963,Electric Blanket,Blankets,14.22,1.1,2073,26,0.23,1919,12/25/2023,Jacksonville,FALSE,,,,14,45.53020975,,,,,415,Elec,nket,12,cksonv
964,Fleece Blanket,Blankets,217.12,3.9,4324,978,0.13,527,09-07-2023,Houston,FALSE,,,,217,65.75712889,,,,,860,Flee,nket,7,uston
965,Electric Blanket,Blankets,298.33,1.8,2153,731,0.03,1712,09-04-2023,Madison,FALSE,,,,298,46.40043103,,,,,426,Elec,nket,7,dison
966,Fleece Blanket,Blankets,136.57,4.5,2720,618,0.22,1770,5/25/2024,Rochester,FALSE,,,,137,52.15361924,,,,,546,Flee,nket,9,cheste
967,Weighted Blanket,Blankets,37.31,4.6,3788,550,0.25,1711,10/15/2023,Staten Island,FALSE,,,,37,61.54673021,,,,,747,Weig,nket,13,aten I
968,Weighted Blanket,Blankets,152.59,4.5,677,105,0.36,1946,04-01-2024,Atlanta,TRUE,,,,153,26.01922366,,,,,139,Weig,nket,7,lanta
969,Throw Blanket,Blankets,104.23,2.9,3257,69,0.42,1269,9/24/2023,Phoenix,TRUE,,,,104,57.07013229,,,,,648,Thro,nket,7,oenix
970,Weighted Blanket,Blankets,271.2,3.5,1301,562,0.06,454,2/29/2024,Cincinnati,TRUE,,,,271,36.06937759,,,,,277,Weig,nket,10,ncinna
971,Weighted Blanket,Blankets,465.67,2.8,1417,500,0.15,1544,3/25/2024,Ogden,TRUE,,,,466,37.64306045,,,,,302,Weig,nket,5,den
972,Throw Blanket,Blankets,209.1,4.7,1209,33,0.06,130,2/13/2024,San Jose,TRUE,,,,209,34.7706773,,,,,252,Thro,nket,8,n Jose
973,Electric Blanket,Blankets,336.54,2.1,2544,402,0.05,614,7/19/2023,Tampa,TRUE,,,,337,50.43808085,,,,,515,Elec,nket,5,mpa
974,Throw Blanket,Blankets,481.48,4.9,120,605,0.24,128,3/13/2024,Portland,TRUE,,,,481,10.95445115,,,,,26,Thro,nket,8,rtland
975,Throw Blanket,Blankets,311.1,4.6,332,296,0.17,1196,11/17/2023,Pittsburgh,TRUE,,,,311,18.22086716,,,,,65,Thro,nket,10,ttsbur
976,Throw Blanket,Blankets,118.14,3.1,4234,502,0.4,28,1/21/2024,Phoenix,TRUE,,,,118,65.06919394,,,,,836,Thro,nket,7,oenix
977,Throw Blanket,Blankets,111.33,4.7,1865,944,0.48,63,10/13/2023,San Jose,TRUE,,,,111,43.18564576,,,,,370,Thro,nket,8,n Jose
978,Weighted Blanket,Blankets,141.74,5,1906,231,0.07,1218,7/14/2023,Birmingham,FALSE,,,,142,43.65775991,,,,,377,Weig,nket,10,rmingh
979,Throw Blanket,Blankets,311.98,1.2,3985,392,0.31,1172,10-07-2023,Staten Island,FALSE,,,,312,63.12685641,,,,,788,Thro,nket,13,aten I
980,Fleece Blanket,Blankets,206.17,4.8,4293,555,0.24,1452,5/26/2024,Pittsburgh,FALSE,,,,206,65.520989,,,,,854,Flee,nket,10,ttsbur
981,Electric Blanket,Blankets,347.7,2.4,4994,75,0.41,961,10-08-2023,Sacramento,FALSE,,,,348,70.66823898,,,,,1000,Elec,nket,10,cramen
982,Weighted Blanket,Blankets,404.51,4.4,392,84,0.48,610,07-01-2023,Harrisburg,FALSE,,,,405,19.79898987,,,,,81,Weig,nket,10,rrisbu
983,Fleece Blanket,Blankets,194.73,4.9,3677,173,0.01,219,05-12-2024,Bakersfield,FALSE,,,,195,60.63827174,,,,,728,Flee,nket,11,kersfi
984,Electric Blanket,Blankets,80.1,1.1,616,538,0.47,870,03-03-2024,Miami,FALSE,,,,80,24.81934729,,,,,127,Elec,nket,5,ami
985,Fleece Blanket,Blankets,177.42,4.8,340,860,0.36,1340,05-05-2024,Oakland,TRUE,,,,177,18.43908891,,,,,66,Flee,nket,7,kland
986,Throw Blanket,Blankets,345.37,3,2975,25,0.24,1346,10/31/2023,Bakersfield,TRUE,,,,345,54.54356057,,,,,591,Thro,nket,11,kersfi
987,Fleece Blanket,Blankets,94.47,4.5,3979,559,0.08,370,8/26/2023,Indianapolis,TRUE,,,,94,63.07931515,,,,,784,Flee,nket,12,dianap
988,Throw Blanket,Blankets,383.64,3.3,1228,696,0.4,386,08-08-2023,Ogden,TRUE,,,,384,35.04283094,,,,,257,Thro,nket,5,den
989,Throw Blanket,Blankets,255.92,2.8,1781,160,0.07,1969,11/13/2023,Boston,TRUE,,,,256,42.20189569,,,,,361,Thro,nket,6,ston
990,Throw Blanket,Blankets,409.36,2,550,600,0.05,991,10-02-2023,Richmond,TRUE,,,,409,23.4520788,,,,,112,Thro,nket,8,chmond
991,Throw Blanket,Blankets,48.75,2.8,2737,588,0.48,991,5/28/2024,Ogden,TRUE,,,,49,52.31634544,,,,,551,Thro,nket,5,den
992,Throw Blanket,Blankets,57.35,2.1,4264,329,0.44,1328,1/18/2024,Richmond,TRUE,,,,57,65.29931087,,,,,842,Thro,nket,8,chmond
993,Electric Blanket,Blankets,214.76,1.2,527,226,0.08,1564,1/13/2024,Akron,TRUE,,,,215,22.95648057,,,,,104,Elec,nket,5,ron
994,Fleece Blanket,Blankets,61.84,3,1176,788,0.47,56,12-09-2023,Long Beach,TRUE,,,,62,34.2928564,,,,,245,Flee,nket,10,ng Bea
995,Weighted Blanket,Blankets,269.34,3.3,2513,662,0.17,800,10/25/2023,San Antonio,TRUE,,,,269,50.12983144,,,,,510,Weig,nket,11,n Anto
996,Throw Blanket,Blankets,207.72,2.3,1973,16,0.46,325,2/13/2024,Baton Rouge,TRUE,,,,208,44.41846463,,,,,388,Thro,nket,11,ton Ro
997,Fleece Blanket,Blankets,268.6,3.2,841,201,0.39,1546,07-01-2023,Worcester,TRUE,,,,269,29,,,,,167,Flee,nket,9,rceste
998,Throw Blanket,Blankets,92.74,2.8,3454,880,0.02,1295,10/29/2023,Raleigh,FALSE,,,,93,58.77074102,,,,,686,Thro,nket,7,leigh
999,Weighted Blanket,Blankets,152.28,1.3,2850,752,0.34,1962,10/28/2023,Nashville,FALSE,,,,152,53.38539126,,,,,574,Weig,nket,9,shvill
1000,Throw Blanket,Blankets,136.53,2,4055,282,0.38,1089,1/27/2024,San Francisco,FALSE,,,,137,63.6788819,,,,,802,Thro,nket,13,n Fran
